sentence_id,kankanaey_sentence,english_sentence,kankanaey_token,assigned_pos_tag
891,"Din anak, itdoam si obla ta nininas pangad-adalan da.",Teach children about work so they will gradually learn.,ta,
891,"Din anak, itdoam si obla ta nininas pangad-adalan da.",Teach children about work so they will gradually learn.,nininas,
891,"Din anak, itdoam si obla ta nininas pangad-adalan da.",Teach children about work so they will gradually learn.,pangad-adalan,
891,"Din anak, itdoam si obla ta nininas pangad-adalan da.",Teach children about work so they will gradually learn.,da,
891,"Din anak, itdoam si obla ta nininas pangad-adalan da.",Teach children about work so they will gradually learn.,.,
892,Aw ngin.,Maybe so.,Aw,
892,Aw ngin.,Maybe so.,ngin,
892,Aw ngin.,Maybe so.,.,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,Ngisiwan,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,yo,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,ta,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,omali,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,da,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,ay,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,dagos,
893,Ngisiwan yo ta omali da ay dagos.,Whistle at them so that they will come immediately.,.,
894,Ay en ka makisida ed Tacadang?,Will you go attend the feast in Tacadang?,Ay,
894,Ay en ka makisida ed Tacadang?,Will you go attend the feast in Tacadang?,en,
894,Ay en ka makisida ed Tacadang?,Will you go attend the feast in Tacadang?,ka,
894,Ay en ka makisida ed Tacadang?,Will you go attend the feast in Tacadang?,makisida,
894,Ay en ka makisida ed Tacadang?,Will you go attend the feast in Tacadang?,ed,
894,Ay en ka makisida ed Tacadang?,Will you go attend the feast in Tacadang?,Tacadang,
894,Ay en ka makisida ed Tacadang?,Will you go attend the feast in Tacadang?,?,
895,Manngaotoy din danan tan nan-odan.,The path is slippery because it rained.,Manngaotoy,
895,Manngaotoy din danan tan nan-odan.,The path is slippery because it rained.,din,
895,Manngaotoy din danan tan nan-odan.,The path is slippery because it rained.,danan,
895,Manngaotoy din danan tan nan-odan.,The path is slippery because it rained.,tan,
895,Manngaotoy din danan tan nan-odan.,The path is slippery because it rained.,nan-odan,
895,Manngaotoy din danan tan nan-odan.,The path is slippery because it rained.,.,
896,Intoy ngalngalaten da di?,What are they talking about?,Intoy,
896,Intoy ngalngalaten da di?,What are they talking about?,ngalngalaten,
896,Intoy ngalngalaten da di?,What are they talking about?,da,
896,Intoy ngalngalaten da di?,What are they talking about?,di,
896,Intoy ngalngalaten da di?,What are they talking about?,?,
897,Nginalat kos sis-iya yan adi sinosombat.,I talked to her and she never answered.,Nginalat,
897,Nginalat kos sis-iya yan adi sinosombat.,I talked to her and she never answered.,kos,
897,Nginalat kos sis-iya yan adi sinosombat.,I talked to her and she never answered.,sis-iya,
897,Nginalat kos sis-iya yan adi sinosombat.,I talked to her and she never answered.,yan,
897,Nginalat kos sis-iya yan adi sinosombat.,I talked to her and she never answered.,adi,
897,Nginalat kos sis-iya yan adi sinosombat.,I talked to her and she never answered.,sinosombat,
897,Nginalat kos sis-iya yan adi sinosombat.,I talked to her and she never answered.,.,
898,Sinoy laydem ay ingadan sin moyang?,What do you want to name the child?,Sinoy,
898,Sinoy laydem ay ingadan sin moyang?,What do you want to name the child?,laydem,
898,Sinoy laydem ay ingadan sin moyang?,What do you want to name the child?,ay,
898,Sinoy laydem ay ingadan sin moyang?,What do you want to name the child?,ingadan,
898,Sinoy laydem ay ingadan sin moyang?,What do you want to name the child?,sin,
898,Sinoy laydem ay ingadan sin moyang?,What do you want to name the child?,moyang,
898,Sinoy laydem ay ingadan sin moyang?,What do you want to name the child?,?,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,Ingadan,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,yo,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,iman,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,di,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,sigsig-ed,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,ay,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,ngadan,
899,Ingadan yo iman di sigsig-ed ay ngadan.,Name her with a very nice name.,.,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,Kalingeb,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,din,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,liboo,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,sin,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,ngabangab,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,di,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,bowan,
900,Kalingeb din liboo sin ngabangab di bowan.,The clouds suddenly covered the light of the moon.,.,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,Nay,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,di,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,pilak,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,ay,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,indawat,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,mo,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,en,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,sak-en,
901,Nay di pilak ay indawat mo en sak-en.,Here is the money you gave me.,.,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,Naoney,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,di,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,baknang,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,ay,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,mangan,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,si,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,mam-is,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,ay,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,makan,
902,Naoney di baknang ay mangan si mam-is ay makan.,A rich person who eats tasty food is lucky.,.,
903,Namowawet adi mo makakali kamis Kankanaey.,It's indeed good if we are able to speak Kankanaey.,Namowawet,
903,Namowawet adi mo makakali kamis Kankanaey.,It's indeed good if we are able to speak Kankanaey.,adi,
903,Namowawet adi mo makakali kamis Kankanaey.,It's indeed good if we are able to speak Kankanaey.,mo,
903,Namowawet adi mo makakali kamis Kankanaey.,It's indeed good if we are able to speak Kankanaey.,makakali,
903,Namowawet adi mo makakali kamis Kankanaey.,It's indeed good if we are able to speak Kankanaey.,kamis,
903,Namowawet adi mo makakali kamis Kankanaey.,It's indeed good if we are able to speak Kankanaey.,Kankanaey,
903,Namowawet adi mo makakali kamis Kankanaey.,It's indeed good if we are able to speak Kankanaey.,.,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,Masapol,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,kayman,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,ay,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,nam-osen,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,yo,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,di,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,nankikinalasi,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,ay,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,ligat,
904,Masapol kayman ay nam-osen yo di nankikinalasi ay ligat.,You must admittedly suffer various kinds of hardship.,.,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",Magay,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",nam-osen,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",si,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",boway,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",",",
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",tan,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",manlogan,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",tako,
905,"Magay nam-osen si boway, tan manlogan tako.","No fatigue will be endured, because we will ride.",.,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",Namnamaek,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",ay,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",din,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",maikadwa,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",ay,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",bowan,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",",",
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",temeg-in,
906,"Namnamaek ay din maikadwa ay bowan, temeg-in.","I expect that the second month, it will get cold.",.,
907,Manam-ay sa ay maadal.,That is easy to learn.,Manam-ay,
907,Manam-ay sa ay maadal.,That is easy to learn.,sa,
907,Manam-ay sa ay maadal.,That is easy to learn.,ay,
907,Manam-ay sa ay maadal.,That is easy to learn.,maadal,
907,Manam-ay sa ay maadal.,That is easy to learn.,.,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",Kaman,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",dan,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",kanan,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",en,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",nabaew,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",di,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",otot,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",en,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",amam,
908,Kaman dan kanan en nabaew di otot en amam.,"It's as if they've said (i.e., it seems that I've heard) that your father died.",.,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,Naadal,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,ka,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,ket,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,.,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,Apay,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,nga,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,adi,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,ka,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,ammo,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,di,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,ibagak,
909,Naadal ka ket. Apay nga adi ka ammo di ibagak?,You're certainly educated. Why don't you know what I'm talking about?,?,
910,Dinmateng kami sin kosto ay mansegep di manok.,We arrived at the very time the chickens go to roost.,Dinmateng,
910,Dinmateng kami sin kosto ay mansegep di manok.,We arrived at the very time the chickens go to roost.,kami,
910,Dinmateng kami sin kosto ay mansegep di manok.,We arrived at the very time the chickens go to roost.,sin,
910,Dinmateng kami sin kosto ay mansegep di manok.,We arrived at the very time the chickens go to roost.,kosto,
910,Dinmateng kami sin kosto ay mansegep di manok.,We arrived at the very time the chickens go to roost.,ay,
910,Dinmateng kami sin kosto ay mansegep di manok.,We arrived at the very time the chickens go to roost.,mansegep,
910,Dinmateng kami sin kosto ay mansegep di manok.,We arrived at the very time the chickens go to roost.,di,
